15.000000	15.000000	15.884184	15.956373	16.872842	15.454177	17.086659	14.454911	16.296892	13.504354	17.256394	12.515330	18.224866	11.519347	19.192821	10.523260	20.160567	9.527129	21.128151	8.530961	22.095621	7.534766	23.070367	6.539511	24.016548	5.540948	24.978876	4.543947	24.471636	3.804713	25.432874	4.097523	26.432833	3.647156	27.416333	2.649103	28.403016	1.663469	29.387398	0.674717	30.371915	-0.313875	
15.000000	15.000000	15.920969	15.945732	16.459949	15.212527	16.969142	15.288313	17.836167	16.059786	16.851329	17.045713	15.853777	18.045474	15.487541	19.044535	15.121305	20.043597	14.755070	21.042659	14.388834	22.041720	14.022598	23.040782	13.656363	24.039843	13.290127	25.038905	12.923891	26.037966	12.557656	27.037028	12.191420	28.036089	11.914494	27.352519	12.200800	28.310346	12.459159	29.245683	11.489674	30.217874	
15.000000	15.000000	15.988511	14.058271	15.021891	13.218581	15.933769	12.264254	16.933653	12.029513	17.933443	11.064408	18.933227	10.100310	19.932413	9.129025	20.931587	8.157624	21.930748	7.186128	22.929897	6.214555	23.929037	5.242928	24.906038	4.264207	25.900676	5.252511	26.783454	4.252711	27.783448	3.604792	28.559159	2.608932	29.559046	1.884186	30.558765	1.327990	31.558482	0.769709	32.558172	0.184945	
15.000000	15.000000	15.999997	14.000050	16.999997	13.000056	17.999997	12.000062	18.999995	11.000066	19.999994	10.000071	20.999992	9.000077	21.999990	8.000083	22.999989	7.000089	23.999987	6.000095	24.999985	5.000101	24.139396	4.007397	23.205577	5.007230	24.205574	4.008747	25.205569	3.010141	26.205568	2.010145	27.204574	1.296530	28.204573	0.296536	29.203579	-0.384743	30.203577	-1.384737	31.202543	-2.101182	
15.000000	15.000000	14.244724	14.006931	14.385809	13.027877	13.389995	12.564505	12.415898	11.635789	11.423115	11.009411	10.430340	10.384636	9.437566	9.759088	8.444875	9.147634	7.452164	8.531540	6.478422	7.620301	5.504896	6.711477	5.672304	5.753545	4.680914	5.249432	3.681020	4.251231	3.985445	3.314756	3.101730	2.766327	2.218016	2.217898	1.334301	1.669468	0.450586	1.121039	-0.433129	0.572610	
15.000000	15.000000	14.000090	14.003360	13.000175	13.762215	12.000358	13.588770	11.016562	12.956583	10.032478	12.311558	9.048241	11.658985	8.064014	11.006861	7.079814	10.356176	6.095630	9.706279	5.110353	8.982180	4.124960	8.247228	3.124998	7.252362	2.125532	6.362584	3.125472	7.337741	2.125699	6.393377	3.125646	7.293223	2.126077	6.387268	3.126017	7.362667	2.126237	6.417136	3.126177	7.392641	
15.000000	15.000000	15.973992	14.023469	16.971923	14.263388	17.968690	15.243785	18.953669	14.267837	19.936444	13.299567	20.920626	12.329999	21.915524	11.333101	22.910407	10.336191	23.905274	9.339269	24.900125	8.342335	25.894959	7.345390	26.735857	7.952243	25.762492	6.966266	26.754763	7.965102	25.781472	6.979171	26.775687	7.965547	25.802363	6.979595	26.761095	6.887010	27.697162	6.880191	28.095175	7.869730	
15.000000	15.000000	15.999945	15.542317	16.994282	14.569360	17.990213	13.574608	18.985950	12.580546	19.981698	11.589627	20.977449	10.598787	21.973203	9.608014	22.968958	8.617259	23.964714	7.626522	24.960470	6.635804	25.936915	5.640926	26.916992	4.645450	27.916141	5.297408	28.908956	4.377124	29.906156	3.420661	30.903191	2.615968	31.900209	1.819863	32.897226	1.023686	33.894242	0.228092	34.891255	-0.566108	
15.000000	15.000000	14.002610	14.762893	14.826373	13.767744	14.312168	12.789964	13.506540	13.577726	12.939522	12.582152	11.998046	11.898199	11.013958	10.899514	10.077776	10.286527	9.101393	9.287516	8.138383	8.389340	7.175035	7.488828	6.211409	6.586425	5.353480	5.586971	4.792066	5.845144	5.676139	6.842265	5.566513	5.848113	4.573785	6.825543	5.418297	7.823764	4.446930	6.876822	4.805013	5.977291	
15.000000	15.000000	14.381274	14.029054	15.381274	15.029038	16.381267	16.026069	17.341435	17.010958	18.302982	17.997729	19.302950	18.997557	20.302891	19.997254	21.302833	20.996951	22.302774	21.996649	23.302716	22.996346	24.302657	23.996043	25.287063	24.987308	26.262790	25.966602	27.236681	26.960853	28.236622	27.960550	29.236564	28.960248	30.236505	29.959945	31.236447	30.959642	32.236388	31.959339	33.236330	32.959037	

15.000000	15.000000	15.985567	14.006707	16.984873	13.525961	17.950385	14.109635	18.802893	14.160737	19.622178	14.174045	20.429779	14.134044	20.271038	13.260802	21.173402	12.461930	20.730504	11.463459	19.800353	10.530536	20.555456	9.652874	21.229169	8.776672	22.176169	8.234960	22.607422	7.269016	23.547796	7.043056	24.485228	6.384349	25.459881	5.385320	26.448545	4.385862	26.132118	3.395525	26.975957	2.453410	
15.000000	15.000000	14.130678	14.000156	15.078914	13.299461	14.096864	12.303998	13.106665	11.325114	12.110507	10.632966	11.110630	11.285205	10.110655	12.280810	9.110768	13.234175	8.110882	13.917760	7.110922	14.841492	6.110934	15.833682	5.110947	16.825871	4.110959	17.818061	3.110971	18.810250	2.110983	19.802440	1.110995	20.794629	0.111008	21.786819	-0.888980	22.779009	-1.888968	23.771198	-2.888956	24.763388	
15.000000	15.000000	14.615702	14.037003	13.885638	14.083578	14.406641	13.083869	15.360598	12.084550	16.251923	11.085049	17.110789	10.085515	17.990282	9.086099	18.849356	8.086646	19.691995	7.087173	20.528490	6.087690	20.814965	5.091538	21.026326	4.095267	21.956802	3.096095	22.030316	2.099788	22.972740	1.100316	23.566704	0.104563	24.548492	-0.893555	25.425903	-1.889014	26.303313	-2.884473	27.180723	-3.879932	
15.000000	15.000000	15.982982	14.234741	16.791544	14.386039	17.791431	13.541208	17.271610	12.541213	18.262411	11.587031	19.161635	10.587398	19.951084	9.653919	20.892472	8.656871	21.824098	7.659920	22.755140	6.662934	23.671566	5.666273	22.717910	4.666758	22.842652	3.674270	21.843342	2.675227	22.843259	3.628792	23.671980	2.638602	22.685544	1.638644	23.534970	0.646272	22.623717	-0.352530	21.673134	-1.352010	
15.000000	15.000000	14.025101	14.025696	15.024390	14.895841	14.245969	15.818663	15.245630	16.786634	15.959213	17.784052	16.949982	18.783436	17.940751	19.782821	18.931520	20.782205	19.922289	21.781590	20.913058	22.780975	21.903828	23.780359	22.894597	24.779744	23.885366	25.779129	24.876135	26.778513	25.866904	27.777898	26.857673	28.777283	27.848442	29.776667	28.839212	30.776052	29.829981	31.775437	30.820750	32.774821	
15.000000	15.000000	14.057432	15.485060	13.959073	15.686165	14.957435	14.730134	15.953758	13.807072	16.952717	12.853223	17.952001	11.918061	18.951533	11.192648	19.949263	10.527148	20.947951	9.587576	21.944258	9.003760	22.937514	9.143100	23.933233	8.380370	24.931843	7.413995	23.960473	6.580701	24.955672	6.551303	25.820147	7.481464	25.089347	6.949459	24.832481	7.937735	23.864481	7.102139	24.863106	6.405935	
15.000000	15.000000	14.084640	15.386449	13.086369	15.004015	12.383182	15.898076	12.561386	15.416251	11.917046	14.481930	11.272707	13.547609	11.315681	12.853544	10.315796	11.861654	9.638337	11.339772	8.935574	10.720602	8.291235	9.786281	7.646895	8.851959	7.002556	7.917638	6.358217	6.983317	5.713877	6.048996	6.677117	6.709396	6.032778	5.775075	5.388439	4.840753	6.351526	5.499816	5.707187	4.565495	
15.000000	15.000000	14.628584	15.052550	15.627965	15.327872	16.609830	16.208343	17.001158	15.209640	17.728928	14.256409	18.625334	13.271080	19.524069	12.283462	20.480711	11.283495	21.448004	10.283542	21.817816	9.283545	22.367813	8.654508	21.568392	7.711501	21.926649	6.712728	22.864178	6.562798	23.838883	6.635822	24.557330	5.637094	25.557227	6.440629	26.509747	7.440454	25.558818	6.446018	24.783242	7.293207	
15.000000	15.000000	14.252480	14.006961	15.236486	13.007727	15.320964	12.048936	14.368611	11.312896	15.354647	10.313790	14.586928	9.338089	15.584873	8.338089	16.567838	7.438537	17.550911	6.555674	18.531125	5.676384	19.505522	4.791459	19.093171	3.795815	20.091667	2.799149	19.091667	2.385686	18.091681	2.697736	19.062038	3.679976	20.060626	2.682932	19.060627	2.147946	18.060633	2.567740	19.030190	3.551901	
15.000000	15.000000	14.025886	14.182887	13.033925	13.189069	13.095514	12.190685	13.676979	12.288275	13.766332	11.291124	13.556879	10.333982	14.550605	9.424752	15.548869	8.978387	16.547437	8.582549	17.546169	8.221241	18.544989	7.882744	19.384551	6.922072	19.960782	6.207198	20.710481	5.231654	21.003400	4.267745	21.735786	3.290436	22.204834	2.299928	22.554510	1.306569	22.954789	2.179997	23.781984	1.216409	

15.000000	15.000000	15.687173	15.970635	16.676312	14.970637	17.640097	13.970657	18.604487	12.970672	19.556050	11.970681	20.507808	10.970690	21.459714	9.970698	22.411731	8.970707	23.363600	7.970716	24.315151	6.970725	25.302104	5.977014	25.898480	4.977303	25.056920	5.977303	26.047725	4.990629	25.222487	5.990628	26.027849	4.997319	25.231990	5.997319	26.227034	5.117539	25.389040	6.117539	26.347110	6.922342	
15.000000	15.000000	15.545372	14.035058	14.672179	13.072021	15.659939	12.072799	15.046463	11.073234	16.015447	10.073272	16.561959	9.073287	17.527722	8.074187	18.527306	7.077067	19.526890	6.079948	20.526473	5.082829	21.526057	4.085709	22.526053	3.604153	23.526050	3.177440	24.526045	2.668729	25.526043	2.626219	26.526039	2.058647	27.084993	1.058662	28.065127	0.059044	29.064711	-0.938076	30.064295	-1.935195	
15.000000	15.000000	14.007059	15.998715	14.906377	16.998699	15.830372	16.149838	16.621378	17.079733	15.621649	16.572267	14.627155	15.640770	13.627323	14.944800	12.627477	14.215803	11.632490	13.277869	10.632611	12.612684	9.751894	11.897286	8.871178	11.181887	9.767469	10.250564	8.775267	11.103402	7.880266	11.447919	6.880661	11.113269	5.888755	10.214032	4.889096	9.809272	3.889225	8.809699	2.889349	7.810282	
15.000000	15.000000	15.193991	15.978315	15.132015	14.978571	14.997748	13.978868	14.378767	12.979040	14.246172	11.980208	13.622799	12.485539	12.656791	12.042483	11.683400	11.135867	11.182709	12.109768	10.240760	13.104599	9.240983	12.121983	8.288743	11.264816	7.763017	10.265746	7.330069	9.268461	6.940214	8.273048	6.191585	7.282385	5.209650	6.326236	4.689413	6.748065	3.710614	5.830723	3.182155	6.586130	
15.000000	15.000000	15.998047	14.057259	16.871395	13.088430	15.964361	13.887681	14.965787	13.677060	13.967885	12.694255	13.002166	11.811172	12.003760	10.828884	11.005402	9.840771	10.023860	9.414181	9.062843	8.963276	8.915882	8.993087	9.435713	9.877737	8.437053	9.226232	7.440099	8.232163	6.441327	7.655011	5.449164	7.728571	4.582826	7.075118	5.514758	8.072559	4.516329	7.084255	5.414660	8.084144	
15.000000	15.000000	14.001864	14.005121	13.001864	13.005159	12.001864	12.007330	11.002679	12.824449	10.003779	12.038955	9.004479	12.802295	8.005180	13.565634	7.005880	14.328973	6.006580	15.092313	5.007280	15.855652	4.007980	16.618992	3.008681	17.382331	2.009381	18.145671	1.010081	18.909010	0.010781	19.672349	-0.988518	20.435689	-1.987818	21.199028	-2.987118	21.962368	-3.986418	22.725707	-4.985717	23.489047	
15.000000	15.000000	14.000005	15.478046	13.000007	15.550053	12.000115	14.866457	12.999367	14.250857	12.001892	14.519414	12.934407	13.537786	11.980686	12.547835	10.982812	13.546838	10.042493	13.458635	9.923081	12.464544	8.981570	11.475936	7.981638	11.552718	6.986972	10.574907	6.100267	9.584536	6.649279	10.221910	5.715206	11.221607	6.515066	11.947235	7.501263	12.024962	8.500789	11.243005	9.500315	10.461049	
15.000000	15.000000	14.012650	14.000517	14.148089	13.393018	15.147918	14.392405	16.125209	15.101072	17.125199	16.004362	18.058843	15.035453	19.028467	14.085494	19.998092	13.135536	20.967716	12.185577	21.937341	11.235618	22.873067	10.266846	23.873037	11.242027	24.810576	10.243095	25.547184	9.298858	26.313638	8.351560	27.267162	7.360869	26.267357	7.451349	27.267182	8.449630	26.377106	7.449731	25.378973	6.449858	
15.000000	15.000000	15.830903	14.532445	15.207617	15.164549	15.409656	14.218427	16.384344	13.238724	17.381829	12.318383	18.381710	11.435196	19.381593	10.549904	20.381400	9.771786	21.381212	9.010119	22.379466	9.582868	23.378658	10.573276	23.860564	11.568297	24.859140	12.563882	25.859025	12.172457	26.858203	11.307250	27.858117	10.886042	28.858031	10.464833	29.857945	10.043625	30.857859	9.622416	31.857773	9.201208	
15.000000	15.000000	15.955120	15.195987	16.948636	14.196073	17.948092	13.196804	18.943877	12.199442	19.888900	11.199446	20.833759	10.199449	21.778622	9.199452	22.723537	8.199456	23.669110	7.199459	24.615541	6.199462	23.684589	5.201017	24.654465	4.201018	25.653472	4.602435	26.375500	4.879361	27.171063	5.038401	27.296138	4.292701	26.296138	3.508673	25.348844	2.545167	26.331480	1.545618	27.318955	0.545619	

15.000000	15.000000	15.997123	14.000008	16.995223	13.000023	17.995170	12.002845	18.995153	11.030626	19.995137	10.058472	20.995120	9.086136	21.995082	8.166975	22.995043	7.248359	23.995001	6.334319	24.994954	5.425180	25.994953	5.659715	26.994953	5.952978	27.994953	6.243882	28.977024	7.143914	29.959177	7.953887	30.958571	6.981027	31.927058	6.341380	32.895545	5.701733	33.864033	5.062086	34.832520	4.422438	
15.000000	15.000000	14.461419	15.971506	13.510693	16.968461	13.271837	16.181998	12.713812	16.030742	11.732513	15.110173	10.769913	14.422120	9.922879	14.207673	8.965564	13.869687	8.009547	13.729567	7.053404	13.556575	6.078806	12.614383	5.117985	11.691480	4.156581	10.767623	3.196720	9.846311	2.247091	8.943049	1.274095	8.454331	0.274137	7.479250	-0.725818	6.502263	-1.718889	5.559510	-2.711960	4.616757	
15.000000	15.000000	14.032243	15.999661	15.030371	15.008783	16.028721	14.016749	17.027873	13.025315	18.027807	12.131384	19.027803	11.705469	20.027800	11.306445	21.027796	10.915171	22.027792	10.511797	23.027789	10.090866	24.027785	9.697516	25.027775	8.788197	26.027771	8.477749	26.845626	8.753708	27.558612	9.682545	28.558609	9.285303	29.558594	8.486904	30.558580	7.746467	31.558566	7.882974	32.558551	8.019481	
15.000000	15.000000	14.000614	14.001323	14.019824	14.780640	13.249732	14.504781	12.631586	13.570336	11.787507	12.632721	10.811398	11.669223	9.982834	11.753795	9.038155	11.989202	8.043361	11.777065	7.044636	10.788172	6.044874	9.815424	5.049877	8.824218	4.054851	7.832997	5.032641	6.833154	5.922130	5.836121	4.922134	5.331985	3.922298	4.333039	2.922916	3.893873	1.923215	3.506411	2.664699	2.511028	
15.000000	15.000000	15.615346	14.021132	14.749790	15.017351	15.394947	16.015410	15.994583	16.414693	16.994525	15.428413	17.994511	14.446623	18.994460	13.459229	19.994405	12.472300	20.994346	11.486175	21.991202	10.632192	22.982539	9.983278	23.910588	10.545699	24.910531	9.559178	25.908474	8.661400	25.747352	9.324575	26.746326	8.382783	26.754028	9.104167	25.852259	8.167361	25.346450	8.353269	26.320641	7.909066	
15.000000	15.000000	15.487077	14.003506	14.637005	13.085140	13.637029	12.657386	12.637191	12.352563	11.687114	11.792594	10.687423	11.708572	9.697016	10.743909	8.697339	10.680990	7.699011	10.459981	6.706774	10.259352	5.708057	10.307093	4.839223	9.343882	4.001407	8.628669	3.018791	9.187043	3.633142	8.191845	2.633326	8.986180	1.633900	8.012982	2.633830	7.802932	1.635072	6.819753	0.637677	5.841814	
15.000000	15.000000	14.229746	14.892186	15.229744	13.892434	16.229722	12.892476	17.226042	11.892496	18.213479	10.893427	19.198795	9.895374	20.168127	8.950858	21.115959	8.327780	22.052888	7.842054	22.221704	6.842054	21.221873	7.828794	20.221912	7.360296	19.222082	8.347036	18.222251	9.333775	17.222421	10.320515	16.222590	11.307255	15.222759	12.293994	14.222929	13.280734	13.223098	14.267474	12.223268	15.254213	
