Performance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Performance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.285247689992902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.28476535401647,35.44916423652457,36.28476535401647,3.2785993273411824,3.2785993273411824,17.507658005783117,0.0,11.17870261990992,37.618505511024125,37.618505511024125,37.618505511024125,0.0,0.0,0.0,0.0,0.0,0.0,32.59468189198871,19.678412114897483,24.058044504959163,19.678412114897483,17.059784323997338,19.169386638030957,19.4797311029326,11.24845985715771,11.24845985715771,6.146272281117214,45.60504230916275,1.5349273202023566,7.993531473317246,7.557548764191317,0.0,0.0,0.0,27.380734208467704,0.0,0.0,0.0,0.0,0.0,0.0,13.792451234508203,0.0,41.458197190452516,12.824002253398792,11.430895990369764,24.60505925655919,0.0,32.94620781614576,32.94620781614576,89.60945087543365,23.5985592773561,89.60945087543365,25.50127731730274,0.0,89.60945087543365,89.60945087543365,89.60945087543365,89.60945087543365,89.60945087543365,35.47441226358653,21.167799411124953,52.97310480225957,110.99384532532757,110.99384532532757,110.99384532532757,55.8364453582186,110.99384532532757,55.8364453582186
Performance,34.14081951367256,23.504162810153534,34.14081951367256,54.07000451041909,54.07000451041909,54.07000451041909,54.07000451041909,54.00820444442115,63.22477607601184,63.22477607601184,63.22477607601184,63.781053077878035,63.781053077878035,53.56587889494659,53.56587889494659,53.56587889494659,38.20200465837726,38.20200465837726,38.20200465837726,38.20200465837726,38.20200465837726,42.273087689984145,5.432656763339599,20.3355674579103,26.67245920890811,26.67245920890811,28.322330154725574,28.322330154725574,28.502198269621463,28.502198269621463,47.87810278349118,47.87810278349118,47.87810278349118,47.59869257396034,47.925436697912104,47.925436697912104,47.96452580261766,64.93013774402203,64.90280023455949,67.1037424466377,67.1037424466377,67.1037424466377,64.24341967378801,64.24341967378801,64.26133450943125,64.24341967378801,26.80215363427575,80.44811324356483,80.44811324356483,80.44811324356483,80.44811324356483,12.533584842108489,80.56881396098778,80.56881396098778,80.56881396098778,80.56881396098778,41.85666551071227,37.86262941765374,34.41496928442418,42.13329006565864,66.19639614399951,61.697326134916814,61.697326134916814,61.697326134916814,61.697326134916814,61.697326134916814,61.697326134916814,61.697326134916814,61.697326134916814,69.33288144504516,69.33288144504516,69.33288144504516,69.33288144504516,102.26449230111541,102.26449230111541,102.26449230111541,102.26449230111541,76.61161778509002,76.61161778509002,76.61161778509002,78.42421594595973,106.61197040641622,78.42421594595973,106.61197040641622,98.70876250009285,106.61197040641622,106.61197040641622,106.61197040641622,99.85901637222115,82.2269410602488,57.91406841059172,57.91406841059172,74.96615079642675,102.15742198848231,80.71649255553088,102.15742198848231,102.15742198848231,102.15742198848231,102.15742198848231,111.4472931927789
Performance,121.24954913115668,150.43266058957062,148.86380424961052,147.40520461251322,148.86380424961052,148.43060575437613,179.67736773589763,168.2648431831515,168.2648431831515,171.2129473004825,160.6550923995396,187.03468359721745,203.72046027574677,166.7652537606346,162.64418574552582,162.64418574552582,173.02026982295408,178.7704987340588,178.7704987340588,178.7704987340588,185.5212461011912,218.8278327091223,185.5212461011912,222.36608459266245,222.36608459266245,222.36608459266245,220.51543562061403,220.51543562061403,222.01530670077867,222.01530670077867,222.01530670077867,199.08847096105234,199.08847096105234,199.08847096105234,199.79569240444405,199.08847096105234,199.79569240444405,200.27309236180423,200.27309236180423,210.14150297387408,188.00349695819483,171.07995181365996,171.07995181365996,171.07995181365996,159.73296792267914,158.45006819014034,158.46996134571685,160.52576624737313,189.55928472785598,177.37517927964447,186.9325739973416,188.69919312104383,182.78413393810328,182.78413393810328,214.05193815572215,200.07899788916882,200.07899788916882,204.51204318711666,204.8616573822683,204.74036729738017,204.74012173458482,204.74012173458482,204.74012173458482,204.74012173458482,194.71968016612286,192.51163502950138,194.71968016612286,184.4715542731196,184.4715542731196,194.30755648527244,194.31352267443393,183.9494371446256,183.9494371446256,213.80228191006105,213.80228191006105,213.80228191006105,213.80228191006105,213.80228191006105,209.36742570115572,209.36742570115572,207.0805125582349,226.14108327339278,226.14108327339278,195.1611576390352,226.14108327339278,226.14108327339278,231.28257649566115,189.12028229355698,189.12028229355698,189.12028229355698,189.12028229355698,161.39239628878062,163.1533904892115,163.1533904892115,201.83125790940986,195.433317983987,206.39075467917067,206.38937971207798,208.60257958492792,184.37160720563944
Performance,95.32294593548848,85.55700096417605,78.26248368608562,78.26248368608562,117.93377148425867,115.28701099200337,126.73425735194125,126.73425735194125,126.73425735194125,103.48982070049905,126.73425735194125,117.92413209812445,117.92413209812445,91.64165978611489,100.52082339846434,117.15505705780487,76.25531214398102,112.09871104787392,100.73799709490564,105.5821639250389,106.8732164144606,112.50475928332418,149.05675890000245,149.05675890000245,156.387456869923,162.709058230139,125.45889706241476,149.55006577663775,149.55006577663775,149.55006577663775,149.55006577663775,156.65076290959723,166.530251161757,166.530251161757,173.45003714669008,173.45003714669008,147.697609057765,144.8004133439283,147.697609057765,162.14280943092825,162.2388347845091,162.14280943092825,162.14270676992078,162.79545650700442,166.10188163791537,154.98949515209256,166.10188163791537,210.7734859706599,228.7159874058081,228.7159874058081,228.7159874058081,120.1858084553742,164.79557523024616,175.82346191336302,168.81176999760447,175.82346191336302,192.06474014522638,192.06474014522638,162.05721808957512,178.8044096784333,153.46400972114913,154.53456015113005,152.48524099678926,156.01110533165732,151.07744481727957,126.77920067804111,145.69619144071527,158.04639922714298,154.59192351930392,163.54750526145,163.54750526145,163.54750526145,163.54750526145,169.60720508155492,169.60720508155492,169.60720508155492,152.14443489237857,194.0072457167488,194.0072457167488,186.1606920371298,155.2315247981252,155.2315247981252,186.17824075452026,151.6843319273082,138.63211565057108,160.0249475482748,160.0249475482748,145.770147714169,132.9405471643856,163.82289641445968,149.4834158794881,198.21164975991348,244.53444302096392,246.68716136321711,228.36991271345354,291.1610383531827,260.70245976639296,260.70245976639296,227.55024367618793,207.4190560339061
Performance,195.88896818703276,259.5668033976822,263.22864909956155,290.8411718933194,309.2900999695779,309.2003304177079,309.2900999695779,312.2724610996839,312.2724610996839,312.2724610996839,326.2477118041266,325.49638042243834,324.04032794157575,340.53238040468534,395.5574095658527,354.93675859185646,327.12367277709586,327.12367277709586,327.18583736348427,334.6210750687942,334.6210750687942,334.1337061622516,350.67762731747644,350.9441499505799,333.98210624683793,335.76487428765483,333.98210624683793,338.4569199019315,284.2216915212494,358.6179348443069,381.4673649004913,381.4673649004913,381.4673649004913,381.4673649004913,381.4673649004913,361.52320327025916,275.58925731713936,275.75617411040673,279.83358506328716,275.79806236832735,275.79806236832735,335.7769060410506,383.7532130767292,383.7532130767292,368.9699968063392,373.4691048090901,281.3986335921249,281.3986335921249,362.6228336005959,281.3986335921249,356.28482753833026,358.89318965383046,358.89318965383046,359.9908734664464,361.4408509678661,367.2941018133815,362.73828606119935,360.83473356797225,363.5883674357301,343.82410190114854,364.1142348764772,348.29978523649146,376.61526280805333,384.47411141388545,384.47411141388545,384.47411141388545,384.47411141388545,384.47411141388545,367.9756277778901,367.9756277778901,367.9756277778901,357.3247639495373,360.370810686734,360.370810686734,422.5134185053351,422.5134185053351,418.85575118431683,394.89673137618087,394.89673137618087,394.89673137618087,394.89673137618087,394.89673137618087,400.4555594233295,417.4838837829188,417.4838837829188,412.88382195784686,417.4838837829188,407.40794679901063,392.5864898485779,395.6624133024552,392.5864898485779,406.9585214138418,369.82386282823035,412.8223582982751,412.8223582982751,412.8223582982751,412.8223582982751,412.91248243050325,404.47018961186865,413.8149176773667
Performance,173.09599242299828,195.63185884319657,186.34318249959983,266.82185634102484,265.61841478120084,235.1619336541925,238.91460088518778,286.5462830582612,298.3085921374264,234.9270130599542,332.9717410943349,211.2296284478729,211.2296284478729,270.1449474332693,245.03278217292666,317.85089077847476,332.3825217906323,318.24409189294954,283.66210127134855,279.73458267408523,394.08120681294736,304.8323681028922,414.97971852440315,359.7084603525851,352.3437270711718,401.89597270648983,369.82991392315773,340.84747554091416,340.84747554091416,340.84747554091416,340.84747554091416,340.84747554091416,281.4830486489129,358.32539973729854,358.32539973729854,358.32539973729854,349.4436391761468,322.76955537170966,349.4436391761468,301.8588607844729,301.8588607844729,360.278344894479,341.5487771026145,360.278344894479,380.9403002913068,300.4129911032909,360.278344894479,380.9403002913068,316.5228175499649,318.7571092373752,378.54586085839867,378.54586085839867,364.3462497238724,364.3462497238724,377.7977263693627,377.7977263693627,390.8941363312781,313.35707525577,286.9588769245798,329.39140999737583,329.39140999737583,281.0064993190779,329.39140999737583,335.64282223256714,368.9184513049058,364.35674270389967,337.7524386306961,337.7524386306961,319.3442329258468,337.7524386306961,347.39308227926955,334.5631408257137,348.952092964273,284.18081780704443,298.2259889806033,260.68147100939245,289.43539081660236,311.0568152981863,303.2252351084387,322.1546991348812,291.5093768312297,291.5093768312297,349.7997246934682,349.7997246934682,332.19905150579103,349.7997246934682,349.7997246934682,349.7997246934682,349.7997246934682,316.05879796167665,316.05879796167665,373.92483755073397,365.70453445831595,376.81408336623366,366.0006090755977,342.37704453996105,268.0105839946727,260.00568331718046,268.0105839946727,260.00568331718046
Performance,146.72613041868777,133.71182155489737,145.18906013897816,151.90932184882104,151.90932184882104,149.3008216765431,167.35811489700697,167.35811489700697,171.08425247031857,163.8834566861811,167.20429600560746,169.05477053697348,167.20429600560746,169.94408145067285,172.57410278547192,172.57410278547192,154.1152292805713,169.7947322872618,167.92213283506305,169.7947322872618,185.97621880927895,185.97621880927895,151.58262476032232,151.58262476032232,164.48536487843742,170.84901688620303,198.2471937600177,198.2471937600177,177.7050546585123,193.90695814006895,189.06758415805663,189.06758415805663,177.2989287664738,200.1245316481698,169.18692651129777,160.66328802922342,192.82915169700618,192.82915169700618,192.82915169700618,203.2257025677099,193.5641431600455,209.2609306981498,193.9322613197717,209.2609306981498,200.06424588655938,192.40321228320866,180.153376589249,198.5990484691876,201.56970697371432,201.56970697371432,180.70124559710658,211.635242830984,222.04098454009946,226.15846202578885,239.64558075097918,219.05348700894757,219.05348700894757,219.05348700894757,219.05348700894757,219.05348700894757,219.46076476752617,219.46076476752617,252.1419195974873,267.01175068092874,267.01175068092874,277.57327733558685,275.861119592911,281.78602672535254,275.861119592911,281.78602672535254,251.27652869288482,251.27652869288482,251.27652869288482,244.0425891084828,251.27652869288482,269.0069796882584,269.0069796882584,269.0069796882584,274.95678755494737,317.3569719813822,274.95678755494737,307.213202588466,302.56955461275805,354.09149146119734,350.46912039326565,354.09149146119734,351.3423096271751,351.3423096271751,351.3423096271751,351.3423096271751,351.3423096271751,351.3953038033658,351.3953038033658,351.3953038033658,351.3953038033658,359.28390167438977,324.15066298988523,315.86699939232784,334.0466885857774,317.6318976223133
Performance,185.61398435425497,249.56770959053262,251.80047173692554,262.929390095782,257.170425235522,257.170425235522,262.06884907569497,262.1981610331569,255.69989709459418,255.69989709459418,257.55260377707754,258.42250439755475,265.61840463625606,275.9664427632729,273.4388206453002,246.34512925180638,280.14952071444804,285.43031859280353,288.3082688930045,284.6292002655439,308.7168047906515,312.6716223920703,308.7168047906515,311.6702878676851,312.6716223920703,312.6716223920703,309.5444644143663,309.5444644143663,279.70742839807093,277.7867002696129,274.5007701056703,278.9120061036389,284.1251624385398,323.8950532847593,316.8672742757081,349.24342181268895,375.15189202209393,377.5464088967608,377.5464088967608,390.13108880614493,356.1912142472985,373.6256643672631,357.31734024997377,393.71329960893206,393.71329960893206,393.71329960893206,393.71329960893206,393.71329960893206,357.659067089224,357.659067089224,405.3047832580138,405.3047832580138,405.3047832580138,406.93630669816196,374.26154310238246,370.85370098092636,374.26154310238246,374.26154310238246,405.8761157425005,374.26154310238246,389.17792458462384,399.15412958769684,389.5056951543628,411.24424035809216,399.4156473526124,413.0681635782836,397.71969189709785,398.5474332443118,403.903839080071,403.894104739337,396.52506161606703,419.65213752525176,402.67688759966524,402.67688759966524,394.1230198792065,394.1230198792065,414.9124700465629,416.68010289865083,414.9124700465629,414.9124700465629,397.37759665613794,396.0508917695709,414.9950398636331,405.0944918255228,405.0944918255228,409.51725073995715,414.9950398636331,394.7654926026905,400.9247267844807,416.8974089985914,400.5862326021012,419.74760283141103,419.74760283141103,419.74760283141103,419.74760283141103,414.66823327044204,425.4112023716576,427.62937699476635,423.6357136974744,434.98657049016447
Performance,386.24858491580494,416.831109792558,425.77299296578406,425.77299296578406,425.6921207548181,426.14376373573987,443.1962999953466,466.8478999465147,478.14357213867544,478.1786199325686,478.1786199325686,480.29616982189606,487.3595778335674,488.850181689577,482.4880189409688,470.331519519302,487.48058544526936,454.0378806866196,493.14414510086465,494.09817323793885,493.2703099533186,495.16732066879194,495.1748060909265,495.1748060909265,495.17497067248553,495.1748060909265,495.1748060909265,495.02684630103727,495.17113261510235,492.54933722499493,492.51964656441623,492.51964656441623,489.93394289768605,490.07378324783105,489.93394289768605,487.34112696205506,487.33938067379063,487.33938067379063,487.33938067379063,487.33938067379063,487.33938067379063,490.34618713919474,493.74811098677475,489.7748125622598,497.22894431274784,497.24203550469184,497.26074228652897,493.94234050176277,493.93918675393894,496.53700417751884,496.38051266610785,496.3643307728679,496.3700802369104,496.3784514098036,496.3784514098036,496.3438409980499,496.3784514098036,496.3438409980499,496.3438409980499,496.3784514098036,496.3438409980499,495.7707430345993,495.67803240040365,495.32274725629935,495.404407875877,495.404407875877,495.404407875877,495.38265787801356,496.4907599737469,496.4907599737469,496.87904881909253,497.64495664641845,497.64495664641845,497.61259409433995,497.68949131605547,486.08750263888993,485.9726412744623,485.9726412744623,496.82071547218277,496.88693883612797,496.56238747700974,496.56238747700974,483.36352210924827,483.3066074540135,497.6338532209884,497.58993870046265,497.7555323806681,487.66567393515726,487.66567393515726,497.07071589219237,496.95305640963926,496.95305640963926,497.21187686289704,497.0755710994629,498.19744556619037,497.9121963746973,498.15990201700686,498.0556387358367,498.2853637726894,498.29141349843894
