15.000000	15.000000	15.398354	14.413937	15.096692	13.711399	14.456198	13.057529	13.928858	12.366453	13.081901	12.024678	12.300827	11.651686	11.391942	11.740279	10.760118	12.261319	11.039013	13.121439	11.849526	13.305347	12.420754	12.705096	12.636123	11.854966	12.388998	11.011054	11.699824	10.412714	10.850010	10.678849	10.357716	11.339760	10.832631	12.109252	11.719866	11.937808	12.000985	11.165475	11.827002	10.268975	10.993779	9.954730	10.289087	10.499175	10.382838	11.384738	11.253249	11.629981	11.796441	10.907364	11.478831	10.135823	10.742812	9.595396	9.832818	9.520971	9.123895	9.936759	8.785728	10.686578	
15.000000	15.000000	15.874587	15.366820	16.838765	15.383589	17.741528	15.086689	18.520292	14.539986	19.304384	13.990663	19.992122	13.454825	20.651782	12.884777	21.281664	12.281988	21.880145	11.648011	22.445683	10.984481	22.976820	10.293106	23.472188	9.575668	23.930510	8.834017	24.350606	8.070062	24.731392	7.285774	25.071887	6.483173	25.371215	5.664327	25.628603	4.831346	25.843389	3.986376	26.015018	3.131596	26.143049	2.269208	26.791177	1.672688	27.369760	1.233764	27.980169	0.903418	28.592354	0.736869	29.141535	0.740799	29.579801	1.483969	29.793203	2.108226	29.930636	2.800110	30.012042	3.527309	
15.000000	15.000000	15.191239	15.729672	14.589165	15.983734	14.044415	15.643666	13.678699	15.302779	13.392503	14.952266	13.163424	14.557337	13.007031	14.125356	13.172233	13.872751	13.472666	13.853585	13.896209	14.343227	13.712588	15.003626	13.404657	15.139918	12.870582	14.824578	12.529291	14.518636	12.348997	14.168890	12.232202	13.721108	12.422262	13.467533	12.746745	13.455501	13.181818	13.910710	12.947974	14.350674	12.476521	14.615984	11.941361	14.581295	11.585994	14.411089	11.221986	14.116524	10.931438	13.741036	10.891654	13.210186	11.011102	12.834670	11.263152	12.531618	11.611148	12.346334	12.003599	12.307516	
15.000000	15.000000	15.011333	15.049662	14.992776	15.054383	14.988703	15.040127	15.015560	15.029406	15.020420	15.039653	15.002969	15.053895	14.989211	15.040809	15.011023	15.001339	15.024151	15.007602	15.019618	15.043274	15.002124	15.043117	14.990910	14.998534	15.016377	14.989913	15.021850	15.003378	14.993992	15.026676	14.979062	15.013007	14.999976	14.973489	15.014465	14.979959	15.010419	15.016125	14.991021	15.016452	14.978884	14.972998	15.017692	14.950392	15.026660	14.963642	15.003861	14.992269	14.985708	14.981514	14.997261	14.945615	15.034827	14.948924	15.039926	14.986290	15.004620	14.999544	14.983871	14.968053	

15.000000	15.000000	15.215885	15.313526	15.041807	15.564920	14.745457	15.509133	14.656783	15.350442	14.653494	15.188834	14.845881	15.032922	15.087046	15.089144	15.190652	15.314060	15.076647	15.533888	14.833118	15.578777	14.648228	15.414044	14.664833	15.166969	14.870103	15.028457	15.105436	15.105529	15.189000	15.338635	15.056231	15.547665	14.809711	15.571111	14.639917	15.390858	14.678039	15.146178	14.894623	15.026125	15.122324	15.123457	15.185209	15.362971	15.034688	15.559606	14.787063	15.561431	14.633662	15.367035	14.693010	15.126621	14.919252	15.025943	15.137582	15.142792	15.179306	15.386884	15.012186	15.569620	
15.000000	15.000000	15.489008	15.779106	16.129945	16.462663	16.923286	16.956294	17.813593	17.244096	18.746794	17.311919	19.536474	16.755604	20.384943	17.110901	21.212425	16.571886	22.130704	16.772461	23.064813	16.473269	23.926020	16.853799	24.904463	16.814635	25.777416	16.372548	26.697163	16.576989	27.660387	16.411119	28.495926	15.904846	29.356635	15.516144	30.257848	15.233793	31.186481	15.061891	32.129049	15.002936	33.071864	15.057783	34.001237	15.225637	34.903672	15.504059	35.766067	15.889006	36.575897	16.374890	37.321405	16.954655	37.991765	17.619882	38.577242	18.360911	39.069336	19.166984	39.842377	19.763893	
15.000000	15.000000	15.731463	15.371317	16.336789	15.939740	16.999437	16.416373	17.754404	16.711155	18.559588	16.770068	19.271572	17.168800	20.093540	17.598215	20.929946	17.991349	21.755989	18.335191	22.592995	18.642789	23.432280	18.918675	24.281852	19.164833	25.136029	19.382332	25.991446	19.574495	26.851953	19.742335	27.714780	19.886879	28.471344	20.023822	29.226051	20.170652	29.978773	20.327344	30.729380	20.493872	31.477743	20.670206	32.223736	20.856318	32.967229	21.052173	33.708097	21.257740	34.446211	21.472984	35.181446	21.697866	35.913675	21.932349	36.642774	22.176393	37.368617	22.429955	38.200543	22.696875	
15.000000	15.000000	15.860727	14.551509	16.664507	14.007529	17.411725	13.403528	18.105787	12.745039	18.611929	11.948741	19.078001	11.198916	19.536502	10.444437	19.987384	9.685381	20.430603	8.921825	20.866114	8.153846	21.293872	7.381522	21.713834	6.604932	22.125957	5.824153	22.530200	5.039265	22.926521	4.250348	23.314882	3.457481	23.695241	2.660746	24.067561	1.860221	24.431804	1.055990	24.787933	0.248133	25.135912	-0.563268	25.555096	-0.508323	26.364281	-0.788288	26.539485	-0.480158	27.281764	-0.089212	28.066443	-0.216732	28.599280	-0.653887	28.889422	-1.233437	28.777035	-1.962686	29.079445	-2.054700	

15.000000	15.000000	15.043917	14.516478	14.458226	14.386467	14.297306	14.655854	14.463045	14.789737	14.695332	14.540313	14.460319	14.170848	13.888381	14.443350	14.011600	14.753733	14.211601	14.702758	14.174129	14.347370	13.676567	14.326426	13.552380	14.626435	13.712700	14.706274	13.916334	14.412832	13.569140	14.084243	13.197507	14.372736	13.301389	14.670349	13.470990	14.623618	13.426775	14.269346	12.960559	14.255587	12.859921	14.547050	13.041045	14.627732	13.237576	14.310952	12.861896	13.992270	12.601659	14.157261	12.682399	14.453639	12.884714	14.418397	12.875751	14.065624	12.397013	14.005521	12.269822	14.285800	
15.000000	15.000000	15.943759	15.160405	16.377579	14.534741	16.387701	13.608603	16.557117	12.683603	16.877088	11.800597	17.336792	10.982379	17.842236	10.212328	18.399542	9.478937	19.006058	8.785692	19.658902	8.135888	20.354971	7.532614	21.090955	6.978738	21.863356	6.476893	22.668502	6.029466	23.502565	5.638582	24.361581	5.306100	25.241465	5.033601	26.138034	4.822381	27.047028	4.673442	27.964123	4.587494	28.884961	4.564945	29.805164	4.605901	30.720358	4.710169	31.626192	4.877253	32.518359	5.106358	33.392618	5.396396	34.244814	5.745986	35.070895	6.153469	35.866934	6.616906	36.629146	7.134094	
15.000000	15.000000	15.540226	15.748159	15.316445	16.691135	14.447237	17.091217	13.754470	16.469001	13.876379	15.549564	14.543552	14.870176	15.449967	14.694556	15.847229	15.483932	15.397797	16.246652	14.462949	16.190199	14.144531	15.344362	14.856900	14.819111	15.555281	15.361730	15.478152	16.243751	14.608305	16.581146	13.979973	15.936248	14.421525	15.171184	15.279066	15.388696	15.561283	16.227859	14.894233	16.876344	14.067403	16.523324	14.062551	15.621653	14.912160	15.377124	15.578218	15.960230	15.406759	16.824664	14.506147	17.043769	13.972385	16.320094	14.513478	15.622823	15.331531	15.953863	15.450593	16.826788	
15.000000	15.000000	15.383602	15.293257	15.660640	15.952912	15.349272	16.634685	14.628997	16.904800	14.060997	16.794367	13.241141	16.805200	12.439764	16.963377	11.679327	17.258468	10.980965	17.678395	10.332720	18.094931	9.697154	18.530568	9.074828	18.984918	8.466293	19.457580	7.872088	19.948136	7.292739	20.456150	6.728759	20.981175	6.180647	21.522744	5.648889	22.080379	5.133953	22.653585	4.636298	23.241856	4.156362	23.844671	3.694572	24.461496	3.251335	25.091786	2.827044	25.734982	2.422074	26.390515	1.845355	26.921567	1.142261	27.264383	0.855225	28.057808	0.352105	28.639961	-0.349757	28.891387	

15.000000	15.000000	15.724581	15.295360	16.055302	15.581673	16.093606	16.292817	15.848125	16.878450	15.754953	17.567286	15.827749	18.267413	16.056792	18.937331	16.423424	19.548561	16.767318	20.240175	17.055659	20.956732	17.286654	21.693777	17.458867	22.446728	17.571228	23.210907	17.623039	23.981562	17.613978	24.753903	17.544101	25.523130	17.413841	26.284462	17.224010	27.033166	16.975787	27.764588	16.670714	28.474183	16.310689	29.157539	15.897948	29.810408	15.435058	30.428733	14.924895	31.008671	14.370631	31.546616	13.775711	32.039225	13.143833	32.483436	12.478924	32.876488	11.785117	33.215937	11.066725	33.499674	10.328214	33.725935	9.574173	33.893313	8.809289	34.000769	8.038318	34.047634	7.266050	34.033618	6.497287	33.958806	5.736807	33.823665	4.989336	33.629033	4.259522	33.376122	3.551899	33.066503	2.870868	32.702100	2.220660	32.285179	1.764043	31.936039	1.138187	31.448746	0.511863	30.962709	-0.121919	30.489208	-0.772046	30.045966	-1.443945	29.642755	-1.938115	29.545032	-2.716895	29.406193	
15.000000	15.000000	15.300104	15.472308	15.049846	15.833391	14.631639	16.592422	13.984520	16.942034	13.239808	16.994696	12.520148	16.908930	11.824214	16.696367	11.093487	16.403067	10.480014	16.018163	9.850657	15.542189	9.264576	15.004922	8.731906	14.412846	8.259724	13.766244	7.855415	13.076050	7.523180	12.347412	7.265536	11.591245	7.081946	10.816702	6.971953	10.029742	6.932435	9.240213	6.962399	8.451028	7.058266	7.670409	7.219337	6.900735	7.441940	6.148978	7.676883	5.520728	7.955179	4.910444	8.275466	4.321112	8.636175	3.755618	9.035543	3.216728	9.471612	2.707083	9.942250	2.229175	10.445151	1.785344	10.977855	1.377763	11.537754	1.008427	12.122107	0.679144	12.728054	0.391526	13.352628	0.146980	13.992773	-0.053296	14.645354	-0.208322	15.307178	-0.317339	15.975005	-0.379814	16.645566	-0.395441	17.315578	-0.364142	17.981762	-0.286072	18.640856	-0.161613	19.289635	0.008626	19.924923	0.223813	20.543610	0.482893	21.142667	0.784598	21.719162	1.127452	22.270274	1.509776	
15.000000	15.000000	15.129085	15.330142	14.664242	15.692152	14.504773	15.596841	14.276934	14.867909	13.453807	14.414089	12.636004	14.022304	11.794365	13.698190	10.929189	13.449373	10.044013	13.288933	9.175626	13.429787	8.421770	13.058420	7.539428	12.983340	6.908483	12.424955	6.733229	11.601146	6.229580	10.868562	5.489550	10.378726	5.190198	9.593106	4.601444	8.933568	4.494782	8.101733	4.095630	7.317164	4.191890	6.485548	4.006508	5.627752	3.563226	4.872436	3.275169	4.125492	3.111865	3.341761	3.077627	2.541930	2.641235	1.739481	1.867703	1.252063	1.856474	1.230977	1.043056	0.823923	1.035891	0.812542	0.161459	0.686930	0.154756	0.680314	-0.597530	1.058522	-0.764252	1.920115	-0.778106	1.936328	-0.798412	1.943683	-1.299057	2.701050	-1.332668	2.717077	-1.851709	3.469583	-1.906093	3.492880	-2.501567	4.185572	-3.114861	4.700132	-3.803384	5.108591	-4.548962	5.400166	-5.331915	5.567163	-6.131576	5.605171	-6.926838	5.513190	-7.696709	5.293645	-8.420870	4.952333	
15.000000	15.000000	15.081285	15.335462	14.634280	15.499743	14.430291	15.244536	14.610695	15.029658	14.909285	15.234763	14.798226	15.504887	14.517895	15.460781	14.480687	15.163398	14.778831	15.087934	14.899030	15.388903	14.616510	15.547686	14.421908	15.288534	14.653178	15.061502	14.908687	15.260863	14.744706	15.540399	14.446012	15.414655	14.531330	15.102004	14.852493	15.145409	14.851756	15.469492	14.530398	15.511435	14.446504	15.198399	14.745768	15.074015	14.908474	15.354294	14.652061	15.552491	14.421826	15.324408	14.617606	15.066145	14.899401	15.226212	14.777833	15.526631	14.464023	15.445680	14.502947	15.123943	14.827008	15.120162	14.873427	15.440903	14.561591	15.529153	14.433048	15.231653	14.711031	15.065055	14.912783	15.318680	14.687932	15.552073	14.426964	15.359912	14.583088	15.075913	14.885172	15.193281	14.808604	15.508189	14.486355	15.473755	14.478057	15.149778	14.798120	15.098891	14.890709	15.409467	14.595030	15.542145	14.424572	15.266511	14.675360	15.061243	14.911865	15.282818	14.723361	15.546440	

15.000000	15.000000	15.754127	14.362574	16.729149	14.501842	17.471597	15.134141	17.385247	16.110265	17.365276	17.099935	17.367437	18.089364	17.492999	19.069403	17.753456	20.013783	17.722714	20.981491	17.619699	21.933299	17.609397	22.879849	17.690748	23.822954	17.862986	24.753759	18.124496	25.663527	18.472822	26.543717	18.904695	27.386065	19.416060	28.182664	20.002116	28.926037	20.657363	29.609203	21.375648	30.225751	22.150228	30.769892	22.973833	31.236518	23.838730	31.621249	24.736801	31.920472	25.659613	32.131378	26.598505	32.251989	27.544662	32.281171	28.440792	31.974068	29.309123	31.785834	30.191211	31.712674	31.078173	31.746155	31.963870	31.864396	32.909870	31.898266	33.854709	31.840426	34.789514	31.691420	35.705512	31.452646	36.594103	31.126347	37.446944	30.715585	38.256031	30.224216	39.013767	29.656853	39.713039	29.018822	40.347283	28.316113	40.910544	27.555323	41.397534	26.743594	41.803683	25.888545	42.125178	24.998205	42.358999	24.080931	42.502953	23.145334	42.555687	22.200197	42.516707	21.254393	
15.000000	15.000000	15.665572	14.389836	16.405327	14.235616	17.251490	14.198020	18.106799	14.387047	18.635962	15.104923	18.539506	15.984106	17.991172	16.651024	17.421343	17.299501	16.600190	17.298114	15.861391	16.856158	15.486934	16.087344	15.529959	15.203170	15.230171	14.341155	14.655246	13.634835	14.097694	12.947602	13.751844	12.127485	13.555528	11.230473	13.506186	10.310285	13.381171	9.383730	13.182012	8.470237	12.910001	7.575730	12.566901	6.706008	12.154937	5.866711	11.676781	5.063281	11.135532	4.300927	10.534701	3.584593	9.878182	2.918923	9.170234	2.308233	8.415446	1.756483	7.618711	1.267250	6.785198	0.843708	5.920309	0.488602	5.029653	0.204234	4.119004	-0.007552	3.194268	-0.145381	2.897165	0.170903	2.387961	-0.197610	2.094702	-0.197584	2.029818	-0.754344	1.783952	-0.904981	1.534957	-0.818556	1.273251	-1.290415	1.042424	-1.339631	1.063238	-1.874956	0.844919	-2.060996	1.133244	-2.571947	0.970081	-2.918290	1.484528	-3.336721	1.446484	-3.821938	1.298646	-4.745127	
15.000000	15.000000	15.524573	15.844705	14.912110	16.624647	13.969007	16.949040	12.974394	16.874314	11.984849	17.004735	11.084628	17.434165	10.326547	18.082447	9.497152	18.637180	8.608228	19.090435	7.672134	19.435910	6.701884	19.668803	5.710965	19.785874	4.713155	19.785498	3.722325	19.667679	2.752250	19.434056	1.816417	19.087875	0.927835	18.633950	0.098858	18.078591	-0.658988	17.429520	-1.335170	16.695759	-1.920284	15.887511	-2.406199	15.016010	-2.786157	14.093374	-3.054877	13.132430	-3.208622	12.146535	-3.245256	11.149398	-3.164269	10.154879	-2.966787	9.176807	-2.655556	8.228777	-2.234902	7.323970	-1.710673	6.474965	-1.090158	5.693565	-0.381982	4.990633	0.404008	4.375942	1.256885	3.858038	2.164793	3.444119	3.089751	3.069795	4.029976	2.735669	4.984152	2.443746	5.966033	2.266165	6.961991	2.205389	7.958179	2.262263	8.940748	2.435997	9.896038	2.724174	10.810769	3.122788	11.672222	3.626299	12.468423	4.227705	13.188302	4.918646	13.821851	5.689517	14.360262	6.529599	
15.000000	15.000000	15.223324	14.783372	14.817764	14.133665	13.899784	14.030775	13.318821	14.762616	13.167172	15.628931	13.744363	16.144704	14.549664	15.909779	14.722676	15.041149	14.433988	14.221282	13.846336	13.670108	12.915269	13.855261	12.256244	14.404045	11.874718	15.190536	11.513174	15.856415	11.369712	16.423248	11.339440	16.967267	11.418306	17.501251	11.463332	18.201364	11.450575	18.902808	11.380122	19.600821	11.252452	20.290666	11.068430	20.967660	10.829306	21.627210	10.536703	22.264838	10.192606	22.876216	9.799351	23.457195	9.359608	24.003832	8.876361	24.512416	8.352889	24.979496	7.792747	25.401901	7.199735	25.776764	6.577879	26.101542	5.931398	26.374029	5.264683	26.592377	4.582256	26.755103	3.888750	26.861103	3.188873	26.909657	2.542750	27.269629	2.137312	27.888486	2.106044	28.625280	1.656229	29.157821	1.606095	29.878750	1.978442	30.504696	2.624685	30.861071	2.970536	31.474065	3.572158	31.904208	4.107331	32.357833	4.603348	32.853971	5.056842	33.389255	5.464735	33.960052	
15.000000	15.000000	15.133114	14.011841	14.191223	13.716561	13.799265	14.569797	14.679619	15.025891	15.173655	14.165461	14.403012	13.537878	13.634228	14.121296	14.122875	14.967132	15.047762	14.595252	14.718789	13.682090	13.742827	13.858311	13.765972	14.776457	14.689245	14.904482	14.872785	13.938201	13.940022	13.665720	13.619702	14.533958	14.522871	14.926074	15.058885	14.088626	14.315533	13.425530	13.521599	13.973163	13.973448	14.838094	14.916344	14.515797	14.722691	13.537699	13.767950	13.491904	13.599701	14.454106	14.540341	14.722085	14.939105	13.808212	14.096619	13.276085	13.480736	14.032027	14.168949	14.728127	14.976385	14.144316	14.514922	13.260827	13.582713	13.488969	13.696528	14.458416	14.691265	14.505363	14.870816	13.524578	13.932982	13.189339	13.494003	14.061165	14.317896	14.586394	14.961332	13.824706	14.292363	13.085343	13.447868	13.539872	13.800733	14.450280	14.774889	14.242323	14.698772	13.248148	13.763089	13.087391	13.479902	14.021861	14.380910	14.404221	14.895975	13.550748	14.131278	12.911930	
